text,dominant_topic,topic_contribution
"Well, you see, he had to do a lot of thinking in his unconscious mind about the meaning of fluidity. About flowing. I forced him into that by confessing my own tone deafness and my own absolute ignorance of music. My inability to even touch a piano key. He had to do a lot of thinking; and yet I described this matter of angular movement, with his fingers and hands over the keyboard. I forced him into an analysis of that. What fluidity there was. So he was doing something.",5,0.41949836099032267
"The doing was thinking. Because sometimes you assign a task with the patient knowing it's an assignment, and sometimes you assign a task without the patient knowing it's being assigned. But you know that there's no way for them to escape doing it.",1,0.49084237974149875
"You're required it of them. I can think of Tom, who said, ""I just can't find anything of interest. I just sit in my room and waste time. The days go by, and they're so long and dreary arid depressing, and 1 do nothing. I just waste my time."" I asked him, ""Well, do you have to waste time sitting in your room? Can't you waste time elsewhere? You're lonesome, you're miserable, you have no contact with people. Why can't you waste your time where you have no contact with people because it's externally forbidden? Go down to the library and sit there and waste your time. There's silence in the library.""",0,0.6024884386750667
"Well, isn't that true?",8,0.6999954556049148
And her education?,6,0.5499999995993362
Let's see him now.,2,0.5499595235160676
"How do you do. Sit down here, please. This gentleman wants me to interview you.",0,0.419994753684642
You're a college grad.,1,0.5499869838279512
And an engineer.,0,0.1
You get depressed!,3,0.549999999779705
"And in your depression you feel you don't want very much, and you're incapable of a lot of things?",2,0.5830694700833247
Are you right or left handed?,6,0.4336023153129774
And you know that there's two sides to your body?,0,0.6999511827224789
Do you think you know them both?,6,0.36665797389969745
Are you right or left footed?,3,0.6999898943865636
"Well, are you right or left eyed?",3,0.5187522306230434
How would you find out if you're right or left eyed? You're an engineer.,3,0.5187522306230434
Do you know Jay Haley?,7,0.5499854120188011
"He's the gentleman there with the smile. Keep both eyes open. Now take this watch in your hand and hold it like this, or like this, and look at Jay Haley through it.",2,0.3726495094075767
"Through one eye. With both open. Which is he using Jay, right or left eye?",3,0.7242772237978548
Mmmm. Willyou put your hands up like this over your head and clasp them and bring them down tightly.,0,0.41998105559964366
Are you right or left thumbed?,6,0.4336014195269374
"Look. I'm right thumbed, and the dominant thumb is on top.",6,0.44395534244227414
"How many years has your body known that, and you didn't know it, and you went through college? Your hands just went along with you to college.",1,0.5963869496049775
"대학에 가서 공부를 한 것은 당신의 뇌였지만, 당신의 손은 당신 자신보다 오른쪽과 왼쪽에 대해 훨씬 더 많은 것을 이미 배웠습니다.",9,0.8999999999796777
Do you suppose there's a lot of other things about yourself you don't know?,7,0.4607686165373565
Do you suppose you know those things about functioning in your depressed states?,5,0.3625611429672711
"Well, you're left thumbed no matter how depressed you are. Isn't that right?",3,0.38930175324539196
"No matter how depressed you are, you're left-thumbed. Your body knows that all the time. It's a function of the body. It's a function of the nerve cells in your brain. Now, no matter how depressed you are, you'll always be left-thumbed, and you can't unlearn that learning, or that ability, or that function, in the left thumb.",1,0.37675604028256066
"Now a friend of mine is making a study of the laterality of the body. The right and left sidedness of the body. He's utterly fascinated. Eventually football coaches are going to make use of it, because there's nothing more horrible than 6'6"" of brawn and brain and agility and speed, quick thinking, and right eyed, and right shouldered, and right handed, and right legged, and left hipped. Because he's a tragedy for the coach.",6,0.2796352458240881
Most of the dominance.,0,0.1
Because you can't make a man into a good football player if he's right legged and right footed and right handed and right armed and right shouldered and right eyed and left hipped.,6,0.441239882925992
