pattern_id,state,state_label,output
ERICKSON_SYSTEMIC_REFRAMING,RAPPORT,Rapport Building (라포 형성기),"Yes, and therefore, with that type of patient, you know that she's going to provoke her husband so t..."
ERICKSON_PRESUPPOSITION,RAPPORT,Rapport Building (라포 형성기),"Now when they're threatened with getting close together, he's going to leave some notes with telepho..."
ERICKSON_PARADOXICAL_INTERVENTION,RESISTANCE,Resistance Bypassing (저항 우회기),"When that type of patient comes in to me, I like to help the woman devise the measure that forces he..."
ERICKSON_STRATEGIC_POSITIONING,RAPPORT,Rapport Building (라포 형성기),"Yes. As soon as I do the devising, they become dependent upon me for devising. Then I can change the..."
ERICKSON_UTILIZATION_OF_HELPLESSNESS,RAPPORT,Rapport Building (라포 형성기),"I don't know of a single, solitary thing that I can do...."
ERICKSON_STRATEGIC_NON_INTERVENTION,RAPPORT,Rapport Building (라포 형성기),He would blindly disregard me and continue to leave them around. It would be as if I hadn't even tol...
ERICKSON_OBSERVATIONAL_REFRAME,RAPPORT,Rapport Building (라포 형성기),Another thing that he does every time he overspends and his wife rebels so horribly: He calls up his...
ERICKSON_UTILIZATION_RESISTANCE,RESISTANCE,Resistance Bypassing (저항 우회기),Of course you can refuse to do this....
ERICKSON_TRUISM_DOUBT,RAPPORT,Rapport Building (라포 형성기),Of course she can refuse...
ERICKSON_TAG_QUESTION_TRUISM,RAPPORT,Rapport Building (라포 형성기),"It's intriguing to you, isn't it?..."
ERICKSON_ABSURDITY_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"She's a good hypnotic subject. She's a very responsive person. Here's an intriguing, absurd, ridicul..."
ERICKSON_UTILIZATION_STRATEGY,RAPPORT,Rapport Building (라포 형성기),"If her husband is to be futile, let him be futile...."
ERICKSON_PARADOXICAL_COMPLIMENT,RESISTANCE,Resistance Bypassing (저항 우회기),"You know, unquestionably there are many women more beautiful than you, but not for me...."
ERICKSON_NEGATIVE_SUGGESTION,ACTION,Call to Action (행동 촉구기),I don't know that you're going to go that far out....
ERICKSON_INDIRECT_SUGGESTION,ACTION,Call to Action (행동 촉구기),I don't know if you want to buy all of that about your wife....
ERICKSON_PARADOXICAL_PRESUPPOSITION,RESISTANCE,Resistance Bypassing (저항 우회기),"While we're dealing with this matter, I suppose you both want to disregard the favorable elements fo..."
ERICKSON_MIND_READING_PROVOCATION,RAPPORT,Rapport Building (라포 형성기),"의심할 여지 없이 당신은 지금 남편의 마음을 읽을 수 있고, 그가 무슨 생각을 하는지 알고 있습니다. 그가 차마 말할 용기가 없어 내뱉지 못하는 그런 생각들 말이죠. 나는 그것이 ..."
ERICKSON_METAPHOR,METAPHOR,Metaphor Insertion (은유 삽입기),Sometimes to get a better view of the acidity of the situation....
ERICKSON_UTILIZATION_REFRAMING,RAPPORT,Rapport Building (라포 형성기),"That's right. And we can both rejoice that we are nearer to the question, 'And what is this very, ve..."
ERICKSON_REFRAMING_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"I have another technique with the premature ejaculations. I point out to the man, ""You know, it's re..."
ERICKSON_PRESERVATION_OF_MYSTERY,RAPPORT,Rapport Building (라포 형성기),I never explain any such impossible things....
ERICKSON_AMBIGUITY_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"Well, it might be a third, you know...."
ERICKSON_REFRAMING_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"It might be, you know. I'm not going to answer that impossible question. I give a new interpretation..."
ERICKSON_PARADOXICAL_REVERSAL,RESISTANCE,Resistance Bypassing (저항 우회기),"Oh, yes, then there's another approach. One of these long, long enduring cases of premature ejaculat..."
ERICKSON_COVERING_POSSIBILITIES,RAPPORT,Rapport Building (라포 형성기),"Pretty much in a trance state. Maybe it's a light, maybe it's a medium, as well as a deep...."
ERICKSON_PARADOXICAL_REFRAME,RESISTANCE,Resistance Bypassing (저항 우회기),"Yes, it's just sort of too bad that when you do begin to have an erection again it's going to cover ..."
ERICKSON_INDIRECT_INQUIRY,RAPPORT,Rapport Building (라포 형성기),"Doesn't he experience a few desires himself? That's been overlooked, you see. Nothing has been said ..."
ERICKSON_REFRAMING_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),A couple with a traumatic experience can reach an impasse. Let me give you an example. One of my med...
ERICKSON_REFRAMING_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"Because on her wedding night every woman wants to be wanted, the one, the only, the absolute. Becaus..."
ERICKSON_ANECDOTAL_INTERVENTION,RAPPORT,Rapport Building (라포 형성기),And she doesn't want the man just to produce it; she wants to produce it in him. She would like just...
ERICKSON_ANALOGY_INDIRECT_SUGGESTION,METAPHOR,Metaphor Insertion (은유 삽입기),"You want to know ... you know my tendency to use analogies, and they work. If you went to a show, an..."
ERICKSON_REFRAMING_AND_INDIRECT_SUGGESTION,ACTION,Call to Action (행동 촉구기),"You're enjoying it, aren't you? No she isn't, that's right. But when she finds out that she is so co..."
ERICKSON_BYPASSING_CONSCIOUS_RESISTANCE,RESISTANCE,Resistance Bypassing (저항 우회기),It's not clear because you can't let your patient-who wouldn't be your patient if he could handle it...
ERICKSON_ANECDOTE_REFRAMING,METAPHOR,Metaphor Insertion (은유 삽입기),"Remember, any six-month-old outsmarts its parents, isn't that right? ... I can think of the time whe..."
ERICKSON_UNCONSCIOUS_FRAME,RAPPORT,Rapport Building (라포 형성기),"So when you deal with patients, you bear in mind that the unconscious is pretty childlike and pretty..."
ERICKSON_SHOCK_TREATMENT_REFRAMING,RESISTANCE,Resistance Bypassing (저항 우회기),"Well, if you want therapy I can help you. But it won't be very pleasant, because you need shock trea..."
ERICKSON_SHOCK_CONFRONTATION,RESISTANCE,Resistance Bypassing (저항 우회기),"Well, you've been having a physical union regularly every day for three years. Twice on Sundays and ..."
ERICKSON_SHOCK_DIRECTIVE,RESISTANCE,Resistance Bypassing (저항 우회기),I mean that: Why don't you fuck for fun? Think of it. Why don't you fuck for fun?...
ERICKSON_SHOCK_AND_PROVOCATION,RESISTANCE,Resistance Bypassing (저항 우회기),"She has a pretty body, she's got nice hips, and she's got a nice breast, in fact she's got two, she'..."
ERICKSON_POSITIVE_REINFORCEMENT,RAPPORT,Rapport Building (라포 형성기),This is a delightful drink....
ERICKSON_DIRECT_CHALLENGE_AND_REFRAMING,RAPPORT,Rapport Building (라포 형성기),Now you need to know how to undress and go to bed in the presence of a man. So start undressing....
ERICKSON_SAFE_INTERNAL_SEARCH,RAPPORT,Rapport Building (라포 형성기),"Do you mind if I take over now? I would like to have you spend, the next 20 minutes silently, mental..."
ERICKSON_RESISTANCE_UTILIZATION,RESISTANCE,Resistance Bypassing (저항 우회기),"Now, you've thought it over. What is the worst possible thing that your husband has ever said about ..."
ERICKSON_AFFIRMATION_VALIDATION,RAPPORT,Rapport Building (라포 형성기),Oh yes....
ERICKSON_UTILIZATION_METAPHOR,METAPHOR,Metaphor Insertion (은유 삽입기),"Well, what does a good prizefighter do? He always gets the other fellow to think, ""He's going to soc..."
ERICKSON_LOGICAL_DISCREPANCY,RAPPORT,Rapport Building (라포 형성기),"You lived in New York all your life. You had a boyfriend in 1919, and the next in 1923, and your nex..."
ERICKSON_PRESUPPOSITION_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"All right, think it over carefully. Now what part of that six years don't you want to tell me?..."
ERICKSON_INTERROGATIVE_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),Without involving the spouse?...
ERICKSON_TRUISM_FRAMING,RAPPORT,Rapport Building (라포 형성기),There are a lot of problems where you are going to have to deal with the patient where the spouse wo...
ERICKSON_SOMATIC_BRIDGE,RAPPORT,Rapport Building (라포 형성기),How long did you wet the bed?...
ERICKSON_CONFRONTATIONAL_TRUISM,RAPPORT,Rapport Building (라포 형성기),"Well, you say you don't know what the word 'ejaculate' means. You've had intercourse with your wife...."
ERICKSON_REFRAMING_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"Well, you learned in your childhood that all your penis was good for is peeing. You've resented it. ..."
ERICKSON_SENSORY_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"I told him what he ought to do is to say nothing to his wife at all, but every day, or every other d..."
ERICKSON_DIRECT_VALIDATION,RAPPORT,Rapport Building (라포 형성기),I'm very happy that you had an ejaculation....
ERICKSON_INTERROGATIVE_PROBE,RAPPORT,Rapport Building (라포 형성기),Have you enjoyed your marriage with your husband?...
ERICKSON_STRATEGIC_INTERVENTION,RAPPORT,Rapport Building (라포 형성기),I don't think I'd give the husband instructions. I think I'd give the wife instructions....
ERICKSON_REFRAMING_THROUGH_TRUISM,RAPPORT,Rapport Building (라포 형성기),It would be a roundabout way of pointing out to her the essential integrity of the self. There are c...
ERICKSON_TRUISM_AND_UNCONSCIOUS_PROCESS,RAPPORT,Rapport Building (라포 형성기),I think there are lots and lots of secrets. Secrets are essential for the integrity of one's own liv...
ERICKSON_CONTRAST_ANALOGY,METAPHOR,Metaphor Insertion (은유 삽입기),"The illustration I've given to various medical societies is this: You see a very, very lovely girl, ..."
ERICKSON_ISOMORPHIC_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),You give that illustration to people to enable them to recognize what they can do by over-analysis. ...
ERICKSON_ANALYTIC_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),"Yes. You dissect the pain, the locality, and is it hot, cold, cutting, biting, burning, lacerating, ..."
ERICKSON_SYSTEMIC_ANTICIPATION,RAPPORT,Rapport Building (라포 형성기),"Yes. Another example is when the alcoholic quits his drinking, and the wife no longer has a chance t..."
ERICKSON_REFRAMING_AND_INTERLOCKING,RAPPORT,Rapport Building (라포 형성기),I doubt if you really nag him; I expect you express your legitimate regret that he drinks excessivel...
ERICKSON_STRATEGIC_INTERVENTION,RAPPORT,Rapport Building (라포 형성기),저라면 아마도 - 그걸 뭐라고 불러야 할까요? - 복수심에 불타는 분노를 도입하려는 경향이 있을 겁니다....
ERICKSON_PARADOXICAL_INTERVENTION,RESISTANCE,Resistance Bypassing (저항 우회기),"I can think of that man who dominated his wife with his threats of heart attack and dying, and his m..."
ERICKSON_STRATEGIC_INQUIRY,RAPPORT,Rapport Building (라포 형성기),I can think of the husband and wife. The husband said his wife was way out in left field. She said m...
ERICKSON_UTILIZATION_REFRAMING,RAPPORT,Rapport Building (라포 형성기),"Yes. I asked him if that wasn't a bit too long to spend on a car? He said, ""No."" I saw his wife late..."
ERICKSON_UTILIZATION_AND_AUTONOMY,RAPPORT,Rapport Building (라포 형성기),"I pointed out to him that he was a grown man, his wife was a grown woman, and their son was a grown ..."
ERICKSON_EMPOWERMENT_THROUGH_DEFINITION,RAPPORT,Rapport Building (라포 형성기),All at the same time. And you define the situation. The man was decidedly wealthy....
ERICKSON_OBSERVATIONAL_PACING,RAPPORT,Rapport Building (라포 형성기),His wife abided by the fact that she would never get a ride in that car....
ERICKSON_INDIRECT_PROGRESSION,RAPPORT,Rapport Building (라포 형성기),"A year later-let's see, it was last January, I checked with her- he was ordering a new set of a diff..."
ERICKSON_PARADOXICAL_INTERVENTION,RESISTANCE,Resistance Bypassing (저항 우회기),Except to ask them directly....
ERICKSON_VALIDATION_MINIMALISM,RAPPORT,Rapport Building (라포 형성기),Yes....
ERICKSON_REFRAMING_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),They tend to be a pretty colorless couple. What can you do with them? Their kids are going to be pre...
ERICKSON_PATTERN_INTERRUPTION,RESISTANCE,Resistance Bypassing (저항 우회기),The introduction of anything that is incomprehensible- anything that's incomprehensible. If you want...
ERICKSON_CONFUSION_TECHNIQUE,RESISTANCE,Resistance Bypassing (저항 우회기),"아이에게 구두를 닦아달라고 부탁하십시오. 아이가 일을 다 마치면, 당신은 의도적으로 그 위에 물을 쏟아버리고는 천연덕스럽게 말하는 겁니다. ""얼룩이 지는구나, 그렇지 않니?"" 그 ..."
ERICKSON_PATTERN_INTERRUPTION_AND_DOMINANCE,RESISTANCE,Resistance Bypassing (저항 우회기),I don't understand French. I don't speak French and I don't read French. What is this item? ... Will...
ERICKSON_EXPECTANCY_PRESUPPOSITION,RAPPORT,Rapport Building (라포 형성기),You simply assume. You know they're going to do it. They have the feeling that you know they're goin...
ERICKSON_UTILIZATION_AND_REFRAMING,RAPPORT,Rapport Building (라포 형성기),"당신이 당신의 심장 상태에 대해 그토록 강력하게 문제를 제기하고 계시니, 제가 에릭슨 부인을 이 방으로 들어오게 해서 제가 당신의 심장을 검진하는 동안 곁에 앉아 지켜보게 하겠습니..."
ERICKSON_CLINICAL_STRATEGY,RAPPORT,Rapport Building (라포 형성기),You always give your relief when you order a patient to do something that they don't want to do....
ERICKSON_BOUNDARY_PARADOX,RESISTANCE,Resistance Bypassing (저항 우회기),I think I can do therapy with you satisfactorily if your husband does not come to see me. But I'd li...
ERICKSON_DETACHED_AUTHORITY,RAPPORT,Rapport Building (라포 형성기),"Now, you've come to me for therapy, for advice and consultation. It doesn't make a bit of difference..."
ERICKSON_PARADOXICAL_UTILIZATION,RESISTANCE,Resistance Bypassing (저항 우회기),"You and your lawyer are going to insist on a court trial for that divorce, and you're going to fight..."
ERICKSON_UTILIZATION_ROLE,RAPPORT,Rapport Building (라포 형성기),"Start thinking like an attorney. Look over the past years, think of all the things that you, as an a..."
ERICKSON_DOUBLE_BIND,RAPPORT,Rapport Building (라포 형성기),"Well, which one of you wants to see me first, or do you want to see me together?..."
